id;dateAdded;dateUpdated;address;categories;primaryCategories;city;country;keys;latitude;longitude;name;postalCode;province;rating;username
AVzA_6Z0-gnIPe8DSgb_;2017-06-19T15:36:38Z;2019-05-20T20:12:49Z;1170 Interquest Pkwy;Hotels and motels,Hotel and motel reservations,Hotel;Accommodation & Food Services;Colorado Springs;US;us/co/coloradosprings/1170interquestpkwy/1267687388;38.991.085;-10.480.846;Drury Inn Suites Colorado Springs Near The Air Force Academy;80921;CO;1;traveling_smiles
AVwdHyHXIN2L1WUfsbS3;2016-04-09T07:55:20Z;2019-05-20T20:12:39Z;1341 S Saint Vrain Ave;Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Estes Park;US;us/co/estespark/1341ssaintvrainave/903442684;403.583;-1.055.045;Saddle Surrey Motel;80517;CO;5;Giselle70
AVwdHyHXIN2L1WUfsbS3;2016-04-09T07:55:20Z;2019-05-20T20:12:39Z;1341 S Saint Vrain Ave;Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Estes Park;US;us/co/estespark/1341ssaintvrainave/903442684;403.583;-1.055.045;Saddle Surrey Motel;80517;CO;3;Alaska23_Family
AVwdyBCp_7pvs4fz9N1Z;2015-10-22T15:21:30Z;2019-05-20T17:59:34Z;1639 E Jackson St;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool;Accommodation & Food Services;Macomb;US;us/il/macomb/1639ejacksonst/614742567;40.456.954;-90.646.077;Hampton Inn-macomb;61455;IL;4;Maliea F
AVwdyBCp_7pvs4fz9N1Z;2015-10-22T15:21:30Z;2019-05-20T17:59:34Z;1639 E Jackson St;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool;Accommodation & Food Services;Macomb;US;us/il/macomb/1639ejacksonst/614742567;40.456.954;-90.646.077;Hampton Inn-macomb;61455;IL;5;ajelgatian
AV1thhZpIxWefVJwhDL7;2017-07-23T03:38:10Z;2019-05-20T16:15:57Z;1280 N 4th Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Jose;US;us/ca/sanjose/1280n4thstreet/-1318697623;3.736.169;-12.190.449;Pavilion Inn;95112;CA;3;Brandi R
AWCACflQIxWefVJwvFF4;2017-12-22T21:03:05Z;2019-05-20T16:15:14Z;805 E El Camino Real;Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Sunnyvale;US;us/ca/sunnyvale/805eelcaminoreal/2060450327;373.558;-12.201.685;Corporate Inn Sunnyvale;94087;CA;5;DrGuapo
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;looski
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;4;John B
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;Colleen G
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;1;chefshaded
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;Susan W
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;Steve W
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;Charles B
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;3;Omni99
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;keshafierce
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;521espenl
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;4;Jackieboy014
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;5;love10s
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;4;kirk441
AWcS7fMIa4HuVbedX4TQ;2018-11-14T15:19:21Z;2019-05-20T14:06:03Z;701 A Street;Hotels,Hotels Motels,Wedding Supplies and Services,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/701astreet/-1435361228;3.271.883;-11.716.881;Marriott Vacation Club Pulse, San Diego;92101;CA;4;Nerissa W
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;3;Nick C
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;3;Gregory N
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;2;lisabow1
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;4;Wagner2330
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;5;Elise J
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;5;boyzrsmely
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;4;Panuspics
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;4;Y9506WFronalds
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;3;Carver123
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;5;Marnelle L
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;3;Adria P
AWB4WPWTRxPSIh2Rpdw1;2017-12-21T08:01:03Z;2019-05-20T14:06:03Z;3888 Greenwood Street;Hotels,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/3888greenwoodstreet/-950890529;3.275.603;-11.720.602;Four Points by Sheraton San Diego - SeaWorld;92110;CA;1;C8457YJmichaele
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;jeffreyt1029
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;10Lighthouse02
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;pe556ai
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;June B
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Enrique A
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;victorgW7732KH
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;chrisE9950CL
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Larry K
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;E W
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;betsnow
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;592taviag
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;3;Will L
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Gaganjot S
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;E5131NPgaryp
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;590rubenl
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;3;Sbd0512
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;anacU7065VB
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;tc8288
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Shelley H
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Lisa O
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Pam O
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Rebecca B
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Dolores F
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Kurt S
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Gene T
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Daryl H
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;Carlo A
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;3;Dbax
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;Jef I
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Jeff T
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;alanh45953
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Ralph C
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;5;Daydream11113642717
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;2;hazcat1
AWV8WeZrIxWefVJw354s;2018-08-27T16:50:51Z;2019-05-20T14:05:44Z;2151 Hotel Cir S;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2151hotelcirs/-899382895;3.275.799;-11.718.223;Hampton Inn San Diego/Mission Valley;92108;CA;4;VtaTraveler
AV5OW5x2RxPSIh2RhpcH;2017-09-04T19:24:20Z;2019-05-20T14:05:39Z;2435 Jefferson Street;Hotels,Corporate Lodging,Swimming Pools,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2435jeffersonstreet/-1170767205;3.275.008;-1.171.952;Courtyard by Marriott San Diego Old Town;92110;CA;5;lorifrazer
AV5OW5x2RxPSIh2RhpcH;2017-09-04T19:24:20Z;2019-05-20T14:05:39Z;2435 Jefferson Street;Hotels,Corporate Lodging,Swimming Pools,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;San Diego;US;us/ca/sandiego/2435jeffersonstreet/-1170767205;3.275.008;-1.171.952;Courtyard by Marriott San Diego Old Town;92110;CA;5;Sassasan
